group,team,position,reference_probability,reference_hits,team_only_mean,team_only_seed_sd,team_only_absolute_error,team_only_zero_seeds,observed_mean,observed_seed_sd,observed_absolute_error,observed_zero_seeds,gap_mean,gap_seed_sd,gap_absolute_error,gap_zero_seeds
16653,12,12,0.001337,6685,0.0005840721472710861,0.0010117498618385022,0.000752927852728914,10,0.0017074578049517905,6.95563665945027e-05,0.00037045780495179037,0,0.0024075231649688454,0.00010610478183992077,0.0010705231649688453,0
16653,12,13,0.0003914,1957,0.0003444254331566866,0.0005856677961918266,4.697456684331342e-05,12,0.0004900137576717786,3.223691395539997e-05,9.861375767177856e-05,0,0.0007356470412396568,3.9750442100328254e-05,0.0003442470412396568,0
16653,12,14,8.14e-05,407,4.025806530702431e-05,0.00018003954133826458,4.114193469297569e-05,19,9.084091002023151e-05,1.0616111846662965e-05,9.440910020231511e-06,0,0.00016725423681744254,1.4196006259879731e-05,8.585423681744254e-05,0
16653,12,15,8.4e-06,42,0.0,0.0,8.4e-06,20,8.729254175874135e-06,2.948687864867861e-06,3.2925417587413617e-07,0,2.347283770277917e-05,3.5325833188840946e-06,1.507283770277917e-05,0
16653,12,16,4e-07,2,0.0,0.0,4e-07,20,9.550888107669738e-08,1.2489176751242908e-07,3.0449111892330263e-07,2,1.7399839481748527e-06,8.247917280451953e-07,1.3399839481748527e-06,0
16653,12,17,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,1.2012640954338354e-08,1.8769287668402126e-08,1.2012640954338354e-08,2
16653,12,18,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
16653,12,19,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
16653,12,20,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
16653,22,1,0.3498806,1749403,0.34507003573504524,0.009632840525366537,0.004810564264954742,0,0.3465234705012069,0.005710602931524617,0.0033571294987930766,0,0.2588994238337856,0.004801461353921992,0.09098117616621437,0
16653,22,2,0.236114,1180570,0.24221069887490287,0.012900321351670454,0.006096698874902884,0,0.23255242820375394,0.0030784744262520518,0.0035615717962460547,0,0.22802466838980168,0.005311717934877038,0.008089331610198314,0
16653,22,3,0.1636848,818424,0.16226212793186134,0.011479205740796935,0.0014226720681386473,0,0.15968546424819588,0.0024522759557978045,0.003999335751804112,0,0.17890156197935506,0.004337099888670162,0.015216761979355065,0
16653,22,4,0.1039508,519754,0.10521534665422369,0.008699447919566151,0.0012645466542236944,0,0.10568856253443633,0.0018327766244504646,0.0017377625344363323,0,0.13112676828578407,0.0038731429279515134,0.027175968285784072,0
16653,22,5,0.063547,317735,0.06287219930209997,0.005759980812394181,0.0006748006979000326,0,0.06744517307561396,0.0014029068724974228,0.0038981730756139504,0,0.08597170722719702,0.0021566723080855017,0.022424707227197013,0
16653,22,6,0.0382554,191277,0.03759482440066744,0.004977410890272819,0.0006605755993325593,0,0.04116314983186827,0.0008721824320313629,0.00290774983186827,0,0.053402485085732976,0.0014058012834469794,0.015147085085732974,0
16653,22,7,0.0221938,110969,0.021349809956271885,0.0052165827023945436,0.0008439900437281142,0,0.023516324386782198,0.00040614503487505966,0.0013225243867821986,0,0.031719445805161894,0.0009132171047948001,0.009525645805161895,0
16653,22,8,0.0121478,60739,0.013408948484901834,0.00297716073155855,0.001261148484901834,0,0.012542771729862201,0.00033530239981799067,0.0003949717298622011,0,0.017209134824402218,0.0004455936681401531,0.005061334824402217,0
16653,22,9,0.0059516,29758,0.005521991918324009,0.002118190773375395,0.00042960808167599035,0,0.006207620871602116,0.00017745747949521638,0.00025602087160211603,0,0.008580841016755932,0.0003402055107491942,0.0026292410167559326,0
16653,22,10,0.0027282,13641,0.002155662685495809,0.0014264385923008882,0.000572537314504191,2,0.0027382188932790616,8.524371620139022e-05,1.001889327906149e-05,0,0.003947654988817785,0.00016009653730323167,0.0012194549888177846,0
16653,22,11,0.0010718,5359,0.0006978363943070952,0.0007941217283439948,0.00037396360569290474,8,0.00103049655899331,4.567092704386538e-05,4.1303441006689846e-05,0,0.001559379436378635,5.6069698546388954e-05,0.00048757943637863497,0
16653,22,12,0.0003638,1819,7.934014716575007e-05,0.00025976768766730016,0.0002844598528342499,17,0.0003118735867774247,1.7511460797975727e-05,5.192641322257529e-05,0,0.0005047874610958314,2.9628174574350796e-05,0.00014098746109583135,0
16653,22,13,9.38e-05,469,4.016205289238667e-05,0.0001308223004389139,5.363794710761333e-05,17,7.134167642960197e-05,6.50998865288533e-06,2.2458323570398036e-05,0,0.0001263640703467476,9.000210043673494e-06,3.256407034674759e-05,0
16653,22,14,1.58e-05,79,0.0,0.0,1.58e-05,20,9.88552834085667e-06,1.7307581403846724e-06,5.914471659143331e-06,0,2.316424391383164e-05,2.677457517592589e-06,7.36424391383164e-06,0
16653,22,15,8e-07,4,0.0,0.0,8e-07,20,7.292711967155047e-07,4.787048664477104e-07,7.072880328449528e-08,0,2.461802627827005e-06,5.309167640539671e-07,1.661802627827005e-06,0
16653,22,16,0,0,0.0,0.0,0.0,20,3.3103119443015037e-09,9.92550492367647e-09,3.3103119443015037e-09,14,1.5111055778784122e-07,1.2753259733694516e-07,1.5111055778784122e-07,0
16653,22,17,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,4.3828491853467225e-10,1.3719614738347099e-09,4.3828491853467225e-10,14
16653,22,18,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
16653,22,19,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
16653,22,20,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
16653,68,1,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
16653,68,2,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
16653,68,3,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,5.136335811161189e-10,2.297039205804588e-09,5.136335811161189e-10,19
16653,68,4,0,0,0.0,0.0,0.0,20,4.285636888745256e-09,1.916595082023019e-08,4.285636888745256e-09,19,2.3455933537636095e-08,1.985101899989783e-08,2.3455933537636095e-08,4
16653,68,5,6e-07,3,0.0,0.0,6e-07,20,1.2412530246365857e-07,1.1133210562179335e-07,4.758746975363414e-07,5,3.9346786039261317e-07,9.96505075422486e-08,2.065321396073868e-07,0
16653,68,6,4.2e-06,21,0.0,0.0,4.2e-06,20,1.7698133051496435e-06,4.4317068575379597e-07,2.430186694850356e-06,0,3.132344296431632e-06,4.6411368517010943e-07,1.0676557035683675e-06,0
16653,68,7,1.82e-05,91,0.0,0.0,1.82e-05,20,1.1213604771756782e-05,1.5505171760593904e-06,6.986395228243217e-06,0,1.7397083012264858e-05,1.6977123531424242e-06,8.02916987735141e-07,0
16653,68,8,8.34e-05,417,5.2439699789176195e-05,0.0001614059903206176,3.09603002108238e-05,18,5.1222471666175306e-05,4.4926307813373365e-06,3.217752833382469e-05,0,7.876887362146963e-05,6.4410021989451875e-06,4.631126378530366e-06,0
16653,68,9,0.0002942,1471,8.00906147149867e-05,0.0002186108826915607,0.0002141093852850133,17,0.0002036370790869219,1.638511971074535e-05,9.056292091307809e-05,0,0.0003021786522596242,1.7384021666407134e-05,7.978652259624198e-06,0
16653,68,10,0.0008898,4449,0.0007333412464983071,0.0008203985980135252,0.00015645875350169295,8,0.000701980284767515,3.952325836098708e-05,0.0001878197152324851,0,0.0010405482176243815,6.184742457354476e-05,0.00015074821762438143,0
16653,68,11,0.002583,12915,0.002051369175251421,0.0018072543967088248,0.0005316308247485788,5,0.0022399717012685323,0.00012349476744045695,0.0003430282987314675,0,0.003371234693314608,0.0001436049054113033,0.000788234693314608,0
16653,68,12,0.007205,36025,0.006719240774046231,0.0023531607215020963,0.0004857592259537684,0,0.006890236035083187,0.0003036987562543314,0.00031476396491681227,0,0.010509848435352345,0.0005067199667093718,0.0033048484353523453,0
16653,68,13,0.019136,95680,0.017682391517774003,0.002857940613775372,0.0014536084822259973,0,0.020583543989065426,0.000841052620140797,0.0014475439890654258,0,0.030430827443441676,0.0009866039267093696,0.011294827443441676,0
16653,68,14,0.0483076,241538,0.049129280640106285,0.007730688386449025,0.0008216806401062857,0,0.055796932220241104,0.0013845741998847732,0.0074893322202411045,0,0.07729034598387305,0.0026690792899010636,0.02898274598387305,0
16653,68,15,0.1123502,561751,0.11325707003079888,0.009616390754603979,0.0009068700307988814,0,0.12612593587962312,0.0027693876047739274,0.013775735879623122,0,0.17439243248787015,0.004591300661597227,0.06204223248787015,0
16653,68,16,0.2489642,1244821,0.24774977511035426,0.011007794799071066,0.0012144248896457377,0,0.22816064268408448,0.004334117401446169,0.020803557315915516,0,0.2459643630213842,0.0051772774248393955,0.0029998369786158052,0
16653,68,17,0.315452,1577260,0.31473460180168794,0.012112791825235602,0.0007173981983120692,0,0.28942322969587503,0.003717205308518681,0.026028770304124982,0,0.2574568477915983,0.004139771627871562,0.057995152208401735,0
16653,68,18,0.2431962,1215981,0.24488408393490796,0.009741898465155479,0.0016878839349079577,0,0.2617740184251921,0.005426350759679614,0.0185778184251921,0,0.1779181622644112,0.004267634363230414,0.0652780377355888,0
16653,68,19,0.0015152,7576,0.001054355555527521,0.0015165726725133452,0.00046084444447247897,10,0.008031613609082942,0.0007781703591561478,0.0065164136090829425,0,0.021163700502881667,0.0006275157032850441,0.019648500502881666,0
16653,68,20,2e-07,1,0.0,0.0,2e-07,20,3.9240959470834015e-06,1.1894647648785802e-05,3.7240959470834017e-06,11,5.979476763099975e-05,1.123477224656593e-05,5.959476763099975e-05,0
16653,69,1,2e-07,1,0.0,0.0,2e-07,20,8.385756210545914e-08,1.1517303272117033e-07,1.1614243789454085e-07,12,8.796654550793489e-08,2.8129331710299366e-08,1.120334544920651e-07,0
16653,69,2,5.6e-06,28,6.740970475173171e-06,3.0146536433612532e-05,1.1409704751731711e-06,19,2.1542674536010066e-06,7.220343347385154e-07,3.445732546398993e-06,0,2.0203652822769952e-06,3.6431158044368954e-07,3.5796347177230045e-06,0
16653,69,3,2.68e-05,134,2.0222911425519513e-05,4.939076016619619e-05,6.577088574480488e-06,17,2.057598824549422e-05,3.4723172996053693e-06,6.224011754505782e-06,0,1.8360767377035956e-05,1.8545727676117645e-06,8.439232622964045e-06,0
16653,69,4,0.000136,680,1.958522498526004e-05,8.758778884333752e-05,0.00011641477501473995,19,0.00010393953791408629,7.204108855882069e-06,3.206046208591371e-05,0,0.00010050409012376598,6.446585126783201e-06,3.549590987623402e-05,0
16653,69,5,0.0005178,2589,0.0002889104887690478,0.00046874827950691827,0.00022888951123095224,12,0.0003860692184994995,2.2182543682790807e-05,0.00013173078150050053,0,0.0003762720311208106,2.037797164515933e-05,0.0001415279688791894,0
16653,69,6,0.00128,6400,0.000908492392033779,0.0007284105204925169,0.0003715076079662211,5,0.0011089106959214132,5.0986592904222825e-05,0.00017108930407858688,0,0.0011337594642458978,6.079603658777987e-05,0.00014624053575410228,0
16653,69,7,0.0029478,14739,0.002179770040976642,0.0013619734693741123,0.0007680299590233581,2,0.0027581937530823833,0.0001072111252262569,0.0001896062469176167,0,0.0029224817633998054,0.00011363672629079193,2.53182366001946e-05,0
16653,69,8,0.006138,30690,0.00633761133333392,0.0028337047142578463,0.00019961133333392007,0,0.006138673031106471,0.0001830253046238224,6.73031106470344e-07,0,0.006651984605473268,0.00023605107414219489,0.0005139846054732682,0
16653,69,9,0.0116082,58041,0.011717065688612655,0.0032627902647775924,0.0001088656886126544,0,0.012539988865198581,0.0003706836514938757,0.0009317888651985805,0,0.01407952311592669,0.00037666020439140665,0.0024713231159266894,0
16653,69,10,0.0211418,105709,0.020139786681762577,0.0026000160791086386,0.001002013318237422,0,0.024209088183223364,0.000572457732586086,0.003067288183223365,0,0.02763261118873072,0.0007821941328201346,0.006490811188730721,0
16653,69,11,0.0373918,186959,0.03631771613713525,0.00517730257121018,0.0010740838628647553,0,0.04416061288063988,0.0009692665715672711,0.0067688128806398795,0,0.05115406855869228,0.0011435285147322733,0.013762268558692274,0
16653,69,12,0.0648764,324382,0.06561605176381567,0.005484356566142459,0.0007396517638156713,0,0.07706246999867065,0.0014234666699282203,0.012186069998670654,0,0.08864078955074572,0.0021999765722625106,0.023764389550745724,0
16653,69,13,0.1116846,558423,0.1129722628786641,0.006464711269967215,0.0012876628786641087,0,0.12617472395009455,0.0025921829485792847,0.014490123950094552,0,0.14123879543037782,0.0037447388353715047,0.029554195430377822,0
16653,69,14,0.1850232,925116,0.18473370310716172,0.010772997522387874,0.00028949689283827573,0,0.1844353042077942,0.002891720752466193,0.0005878957922058059,0,0.1947676593635806,0.0042240712726367,0.009744459363580593,0
16653,69,15,0.2745792,1372896,0.27493007134485026,0.012017230518124318,0.0003508713448502343,0,0.2181178752227868,0.0032327161659871304,0.05646132477721322,0,0.22071798154746597,0.0040176755743213735,0.053861218452534054,0
16653,69,16,0.175699,878495,0.1752198697380277,0.007707275422725454,0.00047913026197229924,0,0.17846052806793988,0.003270631350311113,0.002761528067939889,0,0.15641243818444056,0.0035294462160769813,0.019286561815559433,0
16653,69,17,0.0848092,424046,0.085297678105694,0.008322234690958203,0.0004884781056939957,0,0.09583974408884346,0.0021535043598907865,0.011030544088843464,0,0.07222786662206351,0.001552767168936617,0.012581333377936488,0
16653,69,18,0.022109,110545,0.021594038736495808,0.003751739145592111,0.000514961263504192,0,0.028444271451155623,0.001349042972776994,0.006335271451155623,0,0.02008263280312214,0.000810795581165468,0.002026367196877859,0
16653,69,19,2.54e-05,127,1.5145644958218337e-05,6.773338337930633e-05,1.0254355041781663e-05,19,3.679273386800199e-05,2.0760076137292364e-05,1.1392733868001987e-05,0,0.00183966207754063,0.00011878118462465782,0.00181426207754063,0
16653,69,20,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,5.005037450183424e-07,4.310354706280601e-07,5.005037450183424e-07,0
16653,70,1,0.11893,594650,0.12047416760242283,0.009790107115467326,0.001544167602422833,0,0.11241611240548943,0.0024701884247321356,0.006513887594510562,0,0.07481496011554739,0.0023782461918201644,0.0441150398844526,0
16653,70,2,0.148045,740225,0.1491237512419529,0.01696775331246412,0.001078751241952891,0,0.1402574131930925,0.002129834726174535,0.007787586806907498,0,0.11610721877090593,0.003297777093473606,0.031937781229094075,0
16653,70,3,0.1617914,808957,0.16138742108753995,0.00951152037281957,0.00040397891246005124,0,0.1495739470891679,0.0014104738826515736,0.012217452910832094,0,0.14161045091093444,0.0027681969500594253,0.020180949089065564,0
16653,70,4,0.1612044,806022,0.15925960006620238,0.010291206496208087,0.0019447999337976196,0,0.14442518469315066,0.001618559405620653,0.016779215306849338,0,0.150501201809707,0.0034042666876055727,0.010703198190293,0
16653,70,5,0.1315792,657896,0.1294337936718543,0.0084544155859686,0.0021454063281456937,0,0.12846252441873912,0.0020790017485883667,0.003116675581260886,0,0.1393191048183735,0.0030509583331399183,0.0077399048183735,0
16653,70,6,0.1011994,505997,0.10128631386736035,0.007556673727169449,8.691386736035811e-05,0,0.10646504416803045,0.0017213299491121133,0.0052656441680304505,0,0.11848180222127669,0.002884942709831399,0.017282402221276694,0
16653,70,7,0.0728642,364321,0.07354919003062746,0.006462991336293329,0.0006849900306274553,0,0.08180599580612904,0.000952735322372977,0.008941795806129041,0,0.0946642159091628,0.002123133823643923,0.021800015909162793,0
16653,70,8,0.0483126,241563,0.05024932156327504,0.007213453536484557,0.00193672156327504,0,0.058270495368685706,0.0010459572296484157,0.009957895368685708,0,0.06850012778784434,0.0012883594371169945,0.020187527787844342,0
16653,70,9,0.0291994,145997,0.028232992623712976,0.005229934382768078,0.0009664073762870248,0,0.03828070050754184,0.0007454240428957277,0.009081300507541842,0,0.045518129433814405,0.0013714899851527053,0.016318729433814405,0
16653,70,10,0.015849,79245,0.015016572607697726,0.0035932002320856475,0.0008324273923022724,0,0.022503336017837376,0.0005074667032828546,0.006654336017837378,0,0.02756192886216164,0.0008287343396808506,0.011712928862161642,0
16653,70,11,0.0073858,36929,0.007468058708044773,0.002695475081616673,8.225870804477297e-05,0,0.011310522822000782,0.0003087848550087241,0.003924722822000782,0,0.014321572767177122,0.00035355588198649455,0.006935772767177122,0
16653,70,12,0.0027872,13936,0.002422060876002552,0.001489903063632219,0.00036513912399744816,0,0.004569368908640396,0.00015960709028581756,0.0017821689086403962,0,0.00608801214711429,0.00023235624609697626,0.0033008121471142897,0
16653,70,13,0.0007276,3638,0.0005905078852556023,0.0007103812803214135,0.0001370921147443977,8,0.0013696944668861416,8.47449809155495e-05,0.0006420944668861416,0,0.0019832256845834046,9.677627284194633e-05,0.0012556256845834045,0
16653,70,14,0.0001156,578,0.00010460639191756553,0.0003298612436198433,1.099360808243447e-05,18,0.0002454721804057361,3.0789717768152354e-05,0.0001298721804057361,0,0.0004615972940820211,3.80855875660996e-05,0.0003459972940820211,0
16653,70,15,9.2e-06,46,0.0,0.0,9.2e-06,20,2.0064305261118012e-05,8.332457949834066e-06,1.0864305261118012e-05,0,6.239845495531169e-05,9.907760278308676e-06,5.3198454955311686e-05,0
16653,70,16,0,0,0.0,0.0,0.0,20,1.2437863923490468e-07,3.349095135329415e-07,1.2437863923490468e-07,14,4.036455242303603e-06,2.270307198777781e-06,4.036455242303603e-06,0
16653,70,17,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,1.6557117357807047e-08,4.728344753207825e-08,1.6557117357807047e-08,14
16653,70,18,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
16653,70,19,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
16653,70,20,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
16653,73,1,0.023657,118285,0.02374800877935048,0.00421292382795352,9.100877935048005e-05,0,0.03278427209701668,0.0010817604620576469,0.009127272097016682,0,0.01976108491339654,0.0009547292982541181,0.0038959150866034603,0
16653,73,2,0.0518282,259141,0.05216289320777532,0.005972294753948518,0.00033469320777532174,0,0.06422552747714386,0.0016057411129622807,0.012397327477143859,0,0.04768036535822713,0.0016292950281642682,0.004147834641772867,0
16653,73,3,0.0833266,416633,0.08183236579825556,0.00865295530853163,0.0014942342017444377,0,0.09243117908122811,0.0011982509562048066,0.009104579081228109,0,0.07950510288181889,0.001812092866940369,0.003821497118181111,0
16653,73,4,0.1159998,579999,0.11316306908475353,0.011461213341523816,0.0028367309152464715,0,0.11411877324121762,0.0012323389821978397,0.0018810267587823781,0,0.10845659727152546,0.0022154615114137834,0.007543202728474543,0
16653,73,5,0.1360758,680379,0.13745050301600503,0.010873963799736062,0.0013747030160050355,0,0.12569356950776084,0.0018220970752751316,0.010382230492239158,0,0.12546140699220953,0.0028738866489695634,0.010614393007790462,0
16653,73,6,0.1410736,705368,0.143855545308552,0.01219485838646236,0.0027819453085519974,0,0.12675999666413842,0.0019500178174960486,0.014313603335861569,0,0.13078785790269626,0.003247472532821312,0.010285742097303735,0
16653,73,7,0.1314512,657256,0.1327660500728969,0.015522818055501217,0.001314850072896917,0,0.11815547498734572,0.0012658315136019904,0.013295725012654275,0,0.12685126676354092,0.002444649341093403,0.004599933236459075,0
16653,73,8,0.1089556,544778,0.10515114609584945,0.010589106851783672,0.0038044539041505454,0,0.10256327955586533,0.0013941685043049597,0.0063923204441346665,0,0.1116013348216989,0.001757712875515062,0.0026457348216989,0
16653,73,9,0.0818862,409431,0.0856121374998733,0.007325506913409658,0.003725937499873294,0,0.08295737951124349,0.001289220416675967,0.0010711795112434835,0,0.09122467639938667,0.002245562776705656,0.009338476399386661,0
16653,73,10,0.0569328,284664,0.055824099249492845,0.007524919056101988,0.0011087007505071536,0,0.06145413011677161,0.0010833618764236176,0.00452133011677161,0,0.06877645333919605,0.0016698764816413189,0.011843653339196049,0
16653,73,11,0.0360588,180294,0.034544596000432026,0.005141139180620448,0.0015142039995679757,0,0.04064563234407091,0.0007280196272080983,0.00458683234407091,0,0.04580388664726741,0.0008383051539569814,0.009745086647267406,0
16653,73,12,0.0199388,99694,0.019688490402369207,0.0038087149722646416,0.0002503095976307927,0,0.0230634232561811,0.00046162761425596347,0.0031246232561811006,0,0.026152216963754187,0.0006806962421874335,0.006213416963754187,0
16653,73,13,0.009057,45285,0.008149178646457986,0.002554631661119083,0.0009078213535420147,0,0.01072328270067924,0.000366886493190178,0.0016662827006792384,0,0.01223632369436812,0.00038867054661179714,0.00317932369436812,0
16653,73,14,0.0030704,15352,0.003978422835435764,0.001966151597768689,0.0009080228354357636,0,0.003636172971589998,0.0001832875980771117,0.0005657729715899981,0,0.004447461373751426,0.0002040825595101188,0.0013770613737514262,0
16653,73,15,0.0006462,3231,0.00045158898829760077,0.0008482407449105304,0.00019461101170239922,11,0.0007386413971203117,5.89950058026297e-05,9.244139712031175e-05,0,0.001097596339717843,8.04060894161129e-05,0.000451396339717843,0
16653,73,16,4.06e-05,203,2.227439769546422e-05,7.279145184423901e-05,1.8325602304535777e-05,18,4.821209457251724e-05,8.986704534069065e-06,7.612094572517245e-06,0,0.00015040880060496084,1.8999355155813923e-05,0.00010980880060496084,0
16653,73,17,1.4e-06,7,0.0,0.0,1.4e-06,20,1.0509159532027555e-06,6.725286883508181e-07,3.4908404679724447e-07,0,5.883794636722965e-06,1.4697473616854125e-06,4.483794636722965e-06,0
16653,73,18,0,0,0.0,0.0,0.0,20,2.0801009686816837e-09,9.302494332070811e-09,2.0801009686816837e-09,19,7.56635750993664e-08,5.515694912695112e-08,7.56635750993664e-08,0
16653,73,19,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,7.862781661616764e-11,3.5163428575227663e-10,7.862781661616764e-11,19
16653,73,20,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
16653,77,1,0.0015982,7991,0.0010562335709280591,0.0010041998838701339,0.0005419664290719408,4,0.0024744063040359364,0.00014397417294979256,0.0008762063040359364,0,0.0013673962670928907,0.00010159365128801018,0.00023080373290710926,0
16653,77,2,0.0057034,28517,0.005062643961509177,0.002142617345662518,0.0006407560384908226,0,0.008141440515226233,0.0003397742329505062,0.002438040515226233,0,0.005485650286452549,0.00025185469822800095,0.00021774971354745088,0
16653,77,3,0.0134348,67174,0.01280120016855335,0.0037012014859834656,0.0006335998314466497,0,0.017688927305019482,0.0004898832308911903,0.004254127305019482,0,0.013902429045745023,0.00047818235194620277,0.000467629045745023,0
16653,77,4,0.026416,132080,0.0265655124066956,0.004017481351841467,0.00014951240669560176,0,0.03139425277884452,0.0005156568925432876,0.004978252778844523,0,0.027285116733927195,0.0006005869876182978,0.0008691167339271964,0
16653,77,5,0.043245,216225,0.04257062125604191,0.005759183779088285,0.0006743787439580859,0,0.0483089524613017,0.0007611320857844433,0.005063952461301702,0,0.04434393653400982,0.0012701909115630263,0.0010989365340098242,0
16653,77,6,0.061676,308380,0.06101674309969224,0.00699242025927562,0.0006592569003077628,0,0.06668738206931504,0.0013270232244314152,0.0050113820693150415,0,0.06402596820411013,0.0018245856335363602,0.0023499682041101325,0
16653,77,7,0.081661,408305,0.08404077771275394,0.0075249214482620876,0.002379777712753939,0,0.08528129078972703,0.0013493921115556465,0.003620290789727032,0,0.08524205394453091,0.0016067503740957417,0.0035810539445309125,0
16653,77,8,0.102848,514240,0.10230992166164579,0.009129197228713706,0.0005380783383542032,0,0.10220477338836939,0.0010994045003023753,0.000643226611630604,0,0.1038206616310959,0.0016629403558229981,0.0009726616310959113,0
16653,77,9,0.1212298,606149,0.12340430217659024,0.010633048497591393,0.0021745021765902373,0,0.11555567057011644,0.0015069001582209299,0.005674129429883559,0,0.11945505739104026,0.0022404098050485773,0.0017747426089597396,0
16653,77,10,0.1298464,649232,0.13030548056303215,0.010909684643744498,0.0004590805630321493,0,0.12303032273159084,0.0016824659777925364,0.00681607726840916,0,0.12863588110519802,0.002450156135570205,0.0012105188948019763,0
16653,77,11,0.127898,639490,0.1259914972881176,0.010505740506055924,0.0019065027118824185,0,0.12154197511429113,0.001240210790524532,0.006356024885708883,0,0.12675457772000498,0.0018172679215594956,0.0011434222799950322,0
16653,77,12,0.1138454,569227,0.1154797426245369,0.009541013429484796,0.0016343426245369053,0,0.10897789447822756,0.0011250674148281388,0.004867505521772439,0,0.11166921369321892,0.001953590480047493,0.0021761863067810833,0
16653,77,13,0.0881344,440672,0.08603253734230892,0.009141614503061377,0.002101862657691078,0,0.085451413242323,0.0016026020225811232,0.002682986757677003,0,0.08503410788637013,0.0020188252000991093,0.003100292113629874,0
16653,77,14,0.0550872,275436,0.05268636706435148,0.005995582846245876,0.0024008329356485225,0,0.05403688374995992,0.0011279909456503162,0.0010503162500400814,0,0.052575021226712,0.0012968097811527277,0.002512178773288,0
16653,77,15,0.0228062,114031,0.024493410588780733,0.004277585498553841,0.001687210588780734,0,0.02375585531495453,0.0008486830010298814,0.0009496553149545318,0,0.023458827843813417,0.0008355722652856555,0.0006526278438134178,0
16653,77,16,0.0042082,21041,0.003900780680728407,0.0018692753828948307,0.0003074193192715924,0,0.0049678099018394825,0.00026543204258303976,0.0007596099018394829,0,0.006177131726640535,0.00032086323623375414,0.0019689317266405352,0
16653,77,17,0.0003554,1777,0.00016548129217882205,0.00035397033158941744,0.00018991870782117797,16,0.0004859759723682366,7.314942980165482e-05,0.00013057597236823656,0,0.0007259771305093627,5.612953012329024e-05,0.0003705771305093627,0
16653,77,18,6.6e-06,33,0.0,0.0,6.6e-06,20,1.477331248929857e-05,7.077627125758817e-06,8.173312489298568e-06,0,4.03279891409017e-05,7.061185465611644e-06,3.3727989140901704e-05,0
16653,77,19,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,6.636403868008863e-07,3.669593977426223e-07,6.636403868008863e-07,0
16653,77,20,0,0,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
16653,80,1,0.0057486,28743,0.005373653728897416,0.0019961964290551074,0.0003749462711025841,0,0.006186343287863412,0.00030791145270057306,0.0004377432878634119,0,0.003483696121721258,0.0002258406504259765,0.0022649038782787422,0
16653,80,2,0.0160456,80228,0.01646602321887995,0.003159929305764271,0.0004204232188799485,0,0.01743133597184827,0.0006175158252504062,0.001385735971848271,0,0.012024233002456365,0.0005089682063369365,0.004021366997543635,0
16653,80,3,0.031894,159470,0.031551963729685044,0.004802848734220039,0.00034203627031495487,0,0.03347843551855256,0.0007402690750756272,0.001584435518552564,0,0.026863889358991123,0.0008162095494270257,0.005030110641008875,0
16653,80,4,0.0538528,269264,0.05410673642709314,0.004382844246648762,0.00025393642709314185,0,0.053244804763136235,0.0007343170013727855,0.0006079952368637648,0,0.04720720792122798,0.0010033579231127896,0.006645592078772022,0
16653,80,5,0.0789548,394774,0.08054144285013874,0.008226746154036521,0.0015866428501387364,0,0.07396975952580967,0.0011041733970814955,0.004985040474190336,0,0.06919090509513645,0.0017914604042057248,0.009763894904863554,0
16653,80,6,0.1005426,502713,0.09889203959641488,0.006303692414863425,0.001650560403585119,0,0.09268490928155114,0.0016916830970657604,0.007857690718448856,0,0.09037322697284887,0.002423706769220387,0.010169373027151124,0
16653,80,7,0.1178684,589342,0.11541699159345839,0.007283769342812497,0.002451408406541608,0,0.10762505387437712,0.0015477143467571054,0.010243346125622874,0,0.10908518168512689,0.001958778869907078,0.008783218314873109,0
16653,80,8,0.127343,636715,0.12724741774537005,0.010139396110980433,9.558225462996672e-05,0,0.1166878779458714,0.0012228666330806747,0.010655122054128607,0,0.1201558445183329,0.0018400857815943053,0.00718715548166711,0
